sha256,kept_image_id,kept_source_dataset,kept_source_relative_path,discarded_source_dataset,discarded_source_relative_path,discarded_source_filename
402ed022af7f21ed5a6f92420c27410843a8b6a65740b86f813c1241a0d16568,img_00000887,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0146.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0146.jpg,Beretta+M9A1+pistol_0146.jpg
a26ea3f634eeeeb3b207fb6600f1c43f8fa7b838333729b50749cbb671281d49,img_00000888,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0150.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0150.jpg,Beretta+M9A1+pistol_0150.jpg
1820f223c502ad0796072d15e7d3156c504fb20502e32d61921a41f2378744cf,img_00000889,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0151.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0151.jpg,Beretta+M9A1+pistol_0151.jpg
6c0b15785314ede27adc9f2cfb3077a09ddfa6eb948c936d3430305e60d6e62f,img_00000890,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0152.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0152.jpg,Beretta+M9A1+pistol_0152.jpg
088124a0be8237e669888faae8af114b712cdb88001fb41b9251f7006bdca87e,img_00000891,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0154.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0154.jpg,Beretta+M9A1+pistol_0154.jpg
817e2d1e8157b2fac4a8f7f78225ec9be5d06591babf364883652f1d121b53a7,img_00000892,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0160.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0160.jpg,Beretta+M9A1+pistol_0160.jpg
b24f1ac6eef1128ce01bae90e57fad10be98d00ef32ea766fe6ac670e0fa782c,img_00000893,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0163.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0163.jpg,Beretta+M9A1+pistol_0163.jpg
4a9d24a43f1145c622f0428f2884b918a46213e0652e014fbb8f1f7c89140b50,img_00000894,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0166.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0166.jpg,Beretta+M9A1+pistol_0166.jpg
ff12be75687ce34006c20ca9b7112b7a7c5ce952c5b9cfc49f012bf46e5c394f,img_00000895,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0170.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0170.jpg,Beretta+M9A1+pistol_0170.jpg
c72e48210a31411527b628110eb4ddf87b862c2c1b83dd8dd25996b0183e40cf,img_00000896,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0171.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0171.jpg,Beretta+M9A1+pistol_0171.jpg
38df90b0c1c547776385fe3727316b9457bd949eaae15fa9a742854b109e3932,img_00000897,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0173.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0173.jpg,Beretta+M9A1+pistol_0173.jpg
dd3106555b1b0586258392db40da319a3b80ff0c8eb496347a022d8fe7a1a96d,img_00000898,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0174.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0174.jpg,Beretta+M9A1+pistol_0174.jpg
10794bf716f8cf8699204c6613bd6d45eefd531e146f582e577eb51fbe78d962,img_00000899,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0175.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0175.jpg,Beretta+M9A1+pistol_0175.jpg
49a5ab4578c263891c528bf9e94411112bda8eb65f76229d832f9ae333983f6c,img_00000900,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0179.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0179.jpg,Beretta+M9A1+pistol_0179.jpg
34680a72f37509ec3bc75d4c4a6efb4a4663312e03a353da3d9b2c8b842fb724,img_00000901,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0180.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0180.jpg,Beretta+M9A1+pistol_0180.jpg
e4c3388d971c54d75f7b33adde75048b464be910f0ccd4cb10adc8ee179c256d,img_00000902,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0181.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0181.jpg,Beretta+M9A1+pistol_0181.jpg
7367f0bf72e63d4c5c98c23691f01462517a87966fd944f0da0aa16bc9681da7,img_00000903,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0183.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0183.jpg,Beretta+M9A1+pistol_0183.jpg
55be8e02965b5dd8b7996593d9a31aee8db6f42ece49bce5ecef63472a3652c1,img_00000904,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0184.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0184.jpg,Beretta+M9A1+pistol_0184.jpg
aed46a4f9f1e76da9af9adc89741ffebf2b3508a0c2bc15225587d1a7bbfe84a,img_00000905,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0185.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0185.jpg,Beretta+M9A1+pistol_0185.jpg
3e3786dbf63de1ac2d78342863196780fafb2ba5adc2b27ebf69f77cff536648,img_00000906,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0186.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0186.jpg,Beretta+M9A1+pistol_0186.jpg
f060712b2a50ff634994b8bc559c3e09e444fa1fe30ef54b0250f241cc29e297,img_00000907,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0187.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0187.jpg,Beretta+M9A1+pistol_0187.jpg
d221cc837e773a990c900c3b2b6f55b51a95fd7df2a897cb7266830977e05854,img_00000908,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0189.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0189.jpg,Beretta+M9A1+pistol_0189.jpg
949502eb8ba9d96ada9d8181d3c2faf5dd2a95c8ca01c1b5706ec98adb50d037,img_00000909,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0190.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0190.jpg,Beretta+M9A1+pistol_0190.jpg
392485254a3be831334755351793e9f3eb96e288d206419ae1a4a56c0a50a961,img_00000910,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0198.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0198.jpg,Beretta+M9A1+pistol_0198.jpg
2fc94c4cda697a5789548f459227d9ef4cc089b9d3d2a4eacccddeac9b43e71c,img_00000911,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0199.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0199.jpg,Beretta+M9A1+pistol_0199.jpg
f798ef841d01f4faf293c48ea03d1996d1b0ed4ffb4bd6309cca78e508fe63c3,img_00000912,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0200.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0200.jpg,Beretta+M9A1+pistol_0200.jpg
a674283915024e09c63aec5883aa47f20576c07319d141357047bb7729ca9051,img_00000913,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0204.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0204.jpg,Beretta+M9A1+pistol_0204.jpg
ac6fb00161a10a179ac9d3b79144eba6b186445adc8b85b40cdd82262e3be2f4,img_00000914,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0205.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0205.jpg,Beretta+M9A1+pistol_0205.jpg
11ec4544463d615a8c07aad56ee4b41b73c1d91bbc6df76eeb67314470d57cac,img_00000915,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0207.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0207.jpg,Beretta+M9A1+pistol_0207.jpg
6167525cb2826ba86d6063f3775385137a12c042089183d9a6877f0940234202,img_00000916,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0208.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0208.jpg,Beretta+M9A1+pistol_0208.jpg
1ebd0ef34e14552abe840cfade09d36c282083637aad6658f8f78793eb04145d,img_00000917,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0212.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0212.jpg,Beretta+M9A1+pistol_0212.jpg
d10e881785e4f2bea4ffeddc457e065d6d5653d16161e82d4763049fa71e48c7,img_00000918,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0213.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0213.jpg,Beretta+M9A1+pistol_0213.jpg
723bf1db83dc56b2f77f4ff34472ab0085cac26961a897648f7c6aceec761554,img_00000919,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0214.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0214.jpg,Beretta+M9A1+pistol_0214.jpg
e7a9d5be17d034bf48ba581f986cae114efffad262fa06e26e8bc2f429ad15d8,img_00000920,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0215.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0215.jpg,Beretta+M9A1+pistol_0215.jpg
020a3e13c9045df1985dd7273cf7612cdc3b53b5f7c5a9c46272b373ec23f395,img_00000921,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0216.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0216.jpg,Beretta+M9A1+pistol_0216.jpg
b65475c49baa4f5a8822efea4229552d674d58c63fbcd2c9770d1050055daa7b,img_00000922,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0220.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0220.jpg,Beretta+M9A1+pistol_0220.jpg
29de0b1f30ca3a5195bf67f2cbd0726fcf8e927333930181f3c826e2ac5ae3a9,img_00000923,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0223.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0223.jpg,Beretta+M9A1+pistol_0223.jpg
c0ffd53937919af3064fd658c2da7344c81afdafbfbf4de15d31f993b548960e,img_00000924,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0226.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0226.jpg,Beretta+M9A1+pistol_0226.jpg
82f5d24b8771b3dad9692780a7059c21782b93c693134494f94dfeec7df36463,img_00000925,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0227.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0227.jpg,Beretta+M9A1+pistol_0227.jpg
aae2f47cdd4c77dd74ffea6b7bf268649a4a9df017cd08591e87a36142efa364,img_00000926,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0229.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0229.jpg,Beretta+M9A1+pistol_0229.jpg
9129d7700a9067908d5ef7d271fa15c941e0399f43fc1321779cedcfaa27d38c,img_00000927,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0230.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0230.jpg,Beretta+M9A1+pistol_0230.jpg
4992d82ba1d53a0c9ae784d4bbf8c5037eb38dc7249bab17bf4c851d3789167b,img_00000928,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0231.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0231.jpg,Beretta+M9A1+pistol_0231.jpg
a7190d080e42f9884335b9baf001545ff2523ad0bb95fa110de29ae3689bb8c6,img_00000929,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0232.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0232.jpg,Beretta+M9A1+pistol_0232.jpg
ccbb4bb1dc7885c577353a86adfb221094b320b6519acc6f42dbed29671141fb,img_00000930,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0233.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0233.jpg,Beretta+M9A1+pistol_0233.jpg
5dc3e362d931fa7613b24bcb1671b2d1b4b2541b3fe2f84a6c5561bb2adfa659,img_00000931,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0235.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0235.jpg,Beretta+M9A1+pistol_0235.jpg
b72ff712ea1725d232617bd17357190c9daad177c1078a41645eb24ad8435cb2,img_00000932,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0236.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0236.jpg,Beretta+M9A1+pistol_0236.jpg
09f1612234edc33925e98eb64df5ef53444f223e4f333334bc76234c3e082155,img_00000933,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0237.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0237.jpg,Beretta+M9A1+pistol_0237.jpg
e7e27ae574e8209c1d7ed2964a00cc8f7fb3f96209eb48273f7b224aa08fc5e3,img_00000934,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0241.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0241.jpg,Beretta+M9A1+pistol_0241.jpg
936aae27d3c0b29336496e5b7ad879b5afc7ef89072bf4b2b4ee5e466cadf376,img_00000935,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0243.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0243.jpg,Beretta+M9A1+pistol_0243.jpg
e7e546ecabd087174c5e687a18c6edf0d8c593f7124be6bd06d3720a7742e5a6,img_00000936,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0247.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0247.jpg,Beretta+M9A1+pistol_0247.jpg
30b3d958e2aac3b06da99bd461c4dbbb23ed0a6938df4b8aea4c50e6b49e5ff5,img_00000937,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0249.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0249.jpg,Beretta+M9A1+pistol_0249.jpg
2f159fc22adb6a9555f8a686155d31737bd25783ea3b0b45c7a55236dc4eadd7,img_00000938,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0250.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0250.jpg,Beretta+M9A1+pistol_0250.jpg
6ccdcd7cdee26c5858bebaf9005ac1082a9f8684f72b69e89bdc0f9ac6b73b1c,img_00000939,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0254.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0254.jpg,Beretta+M9A1+pistol_0254.jpg
227888c7014fcf3355fe577dfabac9f19070127a6b748bc5a7893c7bae49fb7c,img_00000940,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0255.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0255.jpg,Beretta+M9A1+pistol_0255.jpg
bc7cb0af5dc4e40a4deca2906798bf38bb7bce564e59550ca401ffef0f1aa2cf,img_00000941,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0256.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0256.jpg,Beretta+M9A1+pistol_0256.jpg
080aab67e63171192147c2375ed67c1884edef9a5693494d5db91b49798ce5b3,img_00000942,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0258.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0258.jpg,Beretta+M9A1+pistol_0258.jpg
cd231f0ba0456275601967797ad82d615ba5f8185e85691bc16bd8ce5ff9e88b,img_00000943,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0259.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0259.jpg,Beretta+M9A1+pistol_0259.jpg
59d0ca6465dc4b88227610db6ea3d36bbb88490e334e89f68baf81ad520249ec,img_00000944,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0262.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0262.jpg,Beretta+M9A1+pistol_0262.jpg
eed80dbabb355b4d36dd1784d48d994644309447528c8d9574a433c90270fced,img_00000945,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0266.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0266.jpg,Beretta+M9A1+pistol_0266.jpg
c5bf86c40b5d032dc146fd15308d838a4a59d4e740c1f09082e18eb343cd9b3f,img_00000946,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0270.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0270.jpg,Beretta+M9A1+pistol_0270.jpg
a09a57eca67c4d7a4394d08f78af8009492d39be39ee8659de0bc40b84caf1a1,img_00000947,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0271.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0271.jpg,Beretta+M9A1+pistol_0271.jpg
6c1f455cd5c91eae44d7691fac38ddf48270390c18ea1f91141c87a05729641a,img_00000948,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0272.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0272.jpg,Beretta+M9A1+pistol_0272.jpg
a478ad4ee0b9e06d7468d22d9b10abeeea1bf21f26c1cad7874991619491e6f6,img_00000949,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0275.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0275.jpg,Beretta+M9A1+pistol_0275.jpg
d137ef5354699ba35715ca856347b4b6ce929061d6883f9a88a6dc11db91998a,img_00000950,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0278.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0278.jpg,Beretta+M9A1+pistol_0278.jpg
2e65aa482d9200c3347106bf4a885ca0f6d4b834383444f309944c9f205ae748,img_00000951,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0281.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0281.jpg,Beretta+M9A1+pistol_0281.jpg
7705dc7c7eedf8e9144a4f38d55434ea2df6c71d8166e9f30a127c25177e6c9f,img_00000952,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0282.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0282.jpg,Beretta+M9A1+pistol_0282.jpg
8b5d781681e09c418370cbfe7c24fc873e3d96f2f7f912964e74c01ee5931ab2,img_00000953,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0285.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0285.jpg,Beretta+M9A1+pistol_0285.jpg
f09e81256b9090c8481bd149bda78905da06895711b27f0f82e62e4ca70d83bc,img_00000954,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0288.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0288.jpg,Beretta+M9A1+pistol_0288.jpg
1b9dfa2d424ea28d8298fdbf24f2eda6b5fcd30dbc3d4ae136cdbd573e81957f,img_00000955,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0292.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0292.jpg,Beretta+M9A1+pistol_0292.jpg
710835afe1f26a97325cb67996cba350881b0ef97553b6fc1668fa0f619a75ad,img_00000956,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0294.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0294.jpg,Beretta+M9A1+pistol_0294.jpg
31fd1956a1c065bc87a7a182479466016f9d91626ab37670cf558eceaa0380c1,img_00000957,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0297.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0297.jpg,Beretta+M9A1+pistol_0297.jpg
09ec6a848a95150b1d4b628a578a6ebe71e622376187d6f78eaef2e98520917b,img_00000958,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0307.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0307.jpg,Beretta+M9A1+pistol_0307.jpg
c69a8c02a02c83cb84963aecdee2b6777fd5109c751e2d6b0cf75bef164e682a,img_00000959,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0309.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0309.jpg,Beretta+M9A1+pistol_0309.jpg
c9a33f6de1941970613f7f6821b76122231327b5578cbd8f409c1328bb5c46a1,img_00000960,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0311.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0311.jpg,Beretta+M9A1+pistol_0311.jpg
76f7aa05403c3e8dcacc6d7f5c7f2c1feabd3fd31e5f3c480a7657a392f4b62b,img_00000961,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0312.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0312.jpg,Beretta+M9A1+pistol_0312.jpg
4dab1de80d50c644ca4cb92d0a90a444e58fc6fb6dab4d0487d3884e206e5818,img_00000962,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0315.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0315.jpg,Beretta+M9A1+pistol_0315.jpg
081ed0afb93f6edead37a1779eccf28c78e62d00cea26f4cc7c3b67257ec3d59,img_00000963,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0318.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0318.jpg,Beretta+M9A1+pistol_0318.jpg
7b8683a592866b6deb45f12752255474e80e02f4d303f4d15a492a018728e9f7,img_00000964,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0319.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0319.jpg,Beretta+M9A1+pistol_0319.jpg
8b6a78a9cd743daa9082dec550c4c1bb94b1b6cf265c95e9942abc2942cf4a5b,img_00000965,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0320.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0320.jpg,Beretta+M9A1+pistol_0320.jpg
dde99aa6b010ca61c03043fd2618a000743d463cd473123e897bb9da9a22851a,img_00000966,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0321.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0321.jpg,Beretta+M9A1+pistol_0321.jpg
9b4097aff1a0325dc62f5300a1f9e446f72a225e5784988727f52359de7bce1e,img_00000967,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0324.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0324.jpg,Beretta+M9A1+pistol_0324.jpg
a556ec3807008940a25a8c620d9627e7b5bb8da983aac196ade2cfc6cb0aa814,img_00000968,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0325.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0325.jpg,Beretta+M9A1+pistol_0325.jpg
8836b66e8979d778a32b985efab62f81ab8e64ca4655c452524adc4d6ca33301,img_00000969,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0330.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0330.jpg,Beretta+M9A1+pistol_0330.jpg
